index,state,agency_type,agency_name,population_1,total_offenses,crimes_against_persons,crimes_against_property,crimes_against_society,assault_offenses,aggravated_assault,simple_assault,intimidation,homicide_offenses,murder_and_nonnegligent_manslaughter,negligent_man_slaughter,justifiable_homicide,human_trafficking_offenses,commercial_sex_acts,involuntary_servitude,kidnapping_abduction,sex_offenses,rape,sodomy,sexual_assault_with_an_object,fondling,incest,statutory_rape,arson,bribery,burglary_breaking_&_entering,counter_feiting_forgery,destruction_damage_vandalism_of_property,embezzle_ment,extortion_blackmail,fraud_offenses,false_pretenses_swindle_confidence_game,credit_card_automated_teller_machine_fraud,imper_sonation,welfare_fraud,wire_fraud,identity_theft,hacking_computer_invasion,larceny_theft_offenses,pocket_picking,purse_snatching,shop_lifting,theft_from_building,theft_from_coin_op_erated_machine_or_device,theft_from_motor_vehicle,theft_of_motor_vehicle_parts_or_acces_sories,all_other_larceny,motor_vehicle_theft,robbery,stolen_property_offenses,animal_cruelty,drug_narcotic_offenses,drug_narcotic_violations,drug_equipment_violations,gambling_offenses,betting_wagering,operating_promoting_assisting_gambling,gambling_equipment_violations,sports_tampering,por_nography_obscene_material,pros_titution_offenses,pros_titution,assisting_or_promoting_prostitution,purchasing_prostitution,weapon_law_violations
443,COLORADO,Nonmetropolitan Counties,Logan,,317.0,63.0,215.0,39.0,50.0,15.0,31.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,5.0,4.0,33.0,5.0,38.0,0.0,0.0,30.0,4.0,4.0,14.0,0.0,0.0,5.0,3.0,79.0,2.0,0.0,1.0,29.0,0.0,17.0,4.0,26.0,20.0,1.0,0.0,1.0,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
444,COLORADO,Nonmetropolitan Counties,Mineral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,COLORADO,Nonmetropolitan Counties,Moffat,,129.0,23.0,61.0,45.0,19.0,7.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0,0.0,9.0,1.0,0.0,11.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,11.0,3.0,0.0,1.0,0.0,36.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
446,COLORADO,Nonmetropolitan Counties,Montezuma,,437.0,112.0,294.0,31.0,106.0,21.0,82.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,50.0,2.0,102.0,2.0,0.0,33.0,9.0,6.0,6.0,0.0,2.0,10.0,0.0,83.0,0.0,0.0,3.0,14.0,0.0,11.0,5.0,50.0,19.0,1.0,0.0,0.0,26.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
447,COLORADO,Nonmetropolitan Counties,Montrose,,510.0,163.0,272.0,75.0,156.0,32.0,84.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,29.0,0.0,64.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,141.0,0.0,0.0,0.0,26.0,0.0,38.0,3.0,74.0,26.0,1.0,0.0,2.0,57.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
448,COLORADO,Nonmetropolitan Counties,Morgan,,328.0,70.0,240.0,18.0,62.0,24.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,5.0,45.0,5.0,69.0,0.0,0.0,30.0,2.0,3.0,10.0,0.0,0.0,14.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,19.0,0.0,1.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
449,COLORADO,Nonmetropolitan Counties,Otero,,93.0,26.0,67.0,0.0,20.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,COLORADO,Nonmetropolitan Counties,Ouray,,61.0,16.0,44.0,1.0,15.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,COLORADO,Nonmetropolitan Counties,Phillips,,12.0,2.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,COLORADO,Nonmetropolitan Counties,Pitkin,,55.0,12.0,43.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,10.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,COLORADO,Nonmetropolitan Counties,Prowers,,63.0,21.0,23.0,19.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
454,COLORADO,Nonmetropolitan Counties,Rio Blanco,,32.0,10.0,21.0,1.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,COLORADO,Nonmetropolitan Counties,Rio Grande,,130.0,37.0,90.0,3.0,34.0,3.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,3.0,15.0,0.0,0.0,15.0,3.0,5.0,0.0,0.0,1.0,6.0,0.0,40.0,1.0,0.0,0.0,9.0,0.0,11.0,4.0,15.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,COLORADO,Nonmetropolitan Counties,Routt,,188.0,33.0,124.0,31.0,28.0,5.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.0,24.0,0.0,0.0,32.0,9.0,8.0,2.0,0.0,0.0,13.0,0.0,40.0,0.0,0.0,0.0,19.0,0.0,8.0,1.0,12.0,6.0,0.0,0.0,1.0,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
457,COLORADO,Nonmetropolitan Counties,San Juan,,9.0,4.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,COLORADO,Nonmetropolitan Counties,San Miguel,,22.0,14.0,3.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,COLORADO,Nonmetropolitan Counties,Sedgwick,,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,COLORADO,Nonmetropolitan Counties,Summit,,649.0,171.0,439.0,39.0,148.0,31.0,88.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,7.0,0.0,0.0,6.0,0.0,0.0,2.0,8.0,42.0,7.0,122.0,0.0,3.0,34.0,2.0,8.0,24.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,10.0,0.0,57.0,2.0,126.0,21.0,1.0,4.0,0.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0
461,COLORADO,Nonmetropolitan Counties,Washington,,201.0,69.0,118.0,14.0,66.0,6.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,2.0,32.0,0.0,0.0,25.0,7.0,3.0,3.0,0.0,2.0,10.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,13.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
462,COLORADO,Nonmetropolitan Counties,Yuma,,149.0,22.0,96.0,31.0,15.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,16.0,2.0,15.0,0.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,32.0,12.0,0.0,0.0,0.0,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
463,COLORADO,State Police,State Patrol,,1185.0,63.0,186.0,936.0,60.0,17.0,36.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,6.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,31.0,0.0,59.0,0.0,792.0,498.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,143.0
464,COLORADO,Other,Colorado Bureau of Investigation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,COLORADO,Other,Colorado Mental Health Institute,,266.0,221.0,45.0,0.0,220.0,0.0,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,COLORADO,Other,Delta Montrose Drug Task Force,,28.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,COLORADO,Other,"Division of Gaming Criminal Enforcement and Investigations Section, Golden",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,COLORADO,Other,Southwest Drug Task Force,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,CONNECTICUT,Cities,Ansonia,18586.0,969.0,327.0,566.0,76.0,308.0,12.0,151.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,34.0,6.0,116.0,1.0,1.0,35.0,2.0,6.0,23.0,0.0,0.0,4.0,0.0,274.0,0.0,1.0,67.0,41.0,0.0,71.0,29.0,65.0,83.0,16.0,0.0,0.0,48.0,41.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0
470,CONNECTICUT,Cities,Avon,18289.0,355.0,45.0,308.0,2.0,40.0,3.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,7.0,25.0,0.0,1.0,83.0,20.0,3.0,0.0,0.0,8.0,52.0,0.0,154.0,0.0,0.0,48.0,19.0,0.0,64.0,3.0,20.0,19.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,CONNECTICUT,Cities,Berlin,20497.0,850.0,75.0,745.0,30.0,67.0,9.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,66.0,8.0,85.0,3.0,1.0,69.0,16.0,14.0,7.0,0.0,9.0,21.0,2.0,438.0,0.0,0.0,49.0,21.0,1.0,283.0,44.0,40.0,66.0,2.0,5.0,1.0,23.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
472,CONNECTICUT,Cities,Bethel,19932.0,309.0,53.0,236.0,20.0,47.0,2.0,17.0,28.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,8.0,40.0,1.0,0.0,53.0,4.0,9.0,23.0,0.0,0.0,17.0,0.0,105.0,0.0,0.0,12.0,5.0,0.0,35.0,4.0,49.0,17.0,1.0,0.0,0.0,20.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,CONNECTICUT,Cities,Bloomfield,21294.0,931.0,171.0,681.0,79.0,163.0,13.0,112.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,32.0,14.0,71.0,0.0,1.0,26.0,0.0,8.0,2.0,0.0,1.0,15.0,0.0,458.0,0.0,1.0,166.0,22.0,0.0,73.0,20.0,176.0,60.0,17.0,1.0,4.0,68.0,41.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
474,CONNECTICUT,Cities,Branford,27886.0,1004.0,234.0,724.0,46.0,223.0,5.0,49.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,35.0,4.0,154.0,0.0,0.0,95.0,24.0,27.0,2.0,0.0,1.0,39.0,2.0,356.0,0.0,2.0,102.0,34.0,1.0,112.0,17.0,88.0,66.0,12.0,2.0,1.0,42.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
475,CONNECTICUT,Cities,Bridgeport,144350.0,6878.0,2356.0,4171.0,351.0,2230.0,426.0,1315.0,489.0,25.0,24.0,1.0,0.0,1.0,1.0,0.0,11.0,89.0,36.0,10.0,1.0,35.0,0.0,7.0,7.0,0.0,666.0,55.0,620.0,16.0,7.0,499.0,177.0,155.0,81.0,4.0,1.0,80.0,1.0,1240.0,4.0,8.0,181.0,320.0,2.0,442.0,68.0,215.0,636.0,340.0,85.0,4.0,212.0,207.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,127.0
476,CONNECTICUT,Cities,Bristol,59886.0,1693.0,411.0,1194.0,88.0,390.0,23.0,215.0,152.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,114.0,19.0,255.0,5.0,0.0,83.0,22.0,19.0,8.0,0.0,6.0,28.0,0.0,563.0,0.0,0.0,162.0,40.0,0.0,110.0,35.0,216.0,122.0,33.0,0.0,1.0,68.0,50.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,16.0
477,CONNECTICUT,Cities,Brookfield,17031.0,248.0,57.0,185.0,6.0,53.0,2.0,38.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,32.0,0.0,0.0,23.0,8.0,2.0,2.0,0.0,0.0,11.0,0.0,105.0,1.0,0.0,27.0,7.0,0.0,21.0,2.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
478,CONNECTICUT,Cities,Canton,10249.0,90.0,4.0,75.0,11.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,18.0,0.0,0.0,3.0,1.0,27.0,5.0,1.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,CONNECTICUT,Cities,Cheshire,28897.0,400.0,92.0,300.0,8.0,88.0,1.0,11.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,19.0,28.0,0.0,1.0,32.0,12.0,2.0,1.0,0.0,11.0,6.0,0.0,152.0,0.0,0.0,29.0,21.0,0.0,73.0,5.0,24.0,48.0,2.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,CONNECTICUT,Cities,Clinton,12890.0,591.0,39.0,443.0,109.0,33.0,4.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,21.0,19.0,37.0,2.0,1.0,43.0,20.0,5.0,0.0,0.0,1.0,16.0,1.0,300.0,0.0,0.0,95.0,14.0,0.0,140.0,7.0,44.0,18.0,1.0,1.0,1.0,96.0,61.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
481,CONNECTICUT,Cities,Coventry,12404.0,345.0,76.0,246.0,23.0,65.0,1.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,13.0,3.0,30.0,0.0,0.0,49.0,14.0,16.0,6.0,0.0,4.0,9.0,0.0,140.0,0.0,0.0,7.0,10.0,0.0,73.0,1.0,49.0,9.0,1.0,0.0,0.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
482,CONNECTICUT,Cities,Cromwell,13822.0,673.0,81.0,564.0,28.0,74.0,4.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,38.0,19.0,47.0,3.0,1.0,74.0,22.0,14.0,1.0,0.0,7.0,29.0,1.0,345.0,0.0,0.0,235.0,18.0,0.0,63.0,10.0,19.0,24.0,5.0,2.0,0.0,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
483,CONNECTICUT,Cities,Danbury,85080.0,2399.0,735.0,1497.0,167.0,710.0,45.0,334.0,331.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,4.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,82.0,45.0,254.0,9.0,24.0,309.0,64.0,53.0,6.0,0.0,83.0,96.0,7.0,654.0,0.0,0.0,64.0,253.0,0.0,202.0,51.0,84.0,79.0,40.0,1.0,2.0,121.0,77.0,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,30.0
484,CONNECTICUT,Cities,Darien,21840.0,627.0,44.0,568.0,15.0,41.0,3.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,20.0,32.0,4.0,0.0,117.0,81.0,23.0,13.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,5.0,18.0,0.0,209.0,2.0,84.0,48.0,0.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
485,CONNECTICUT,Cities,Derby,12281.0,849.0,200.0,602.0,47.0,180.0,17.0,80.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,5.0,114.0,2.0,0.0,64.0,14.0,17.0,14.0,1.0,10.0,8.0,0.0,271.0,0.0,0.0,122.0,28.0,1.0,72.0,19.0,29.0,73.0,14.0,12.0,2.0,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
486,CONNECTICUT,Cities,East Hampton,12783.0,238.0,24.0,203.0,11.0,23.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,34.0,0.0,0.0,47.0,17.0,5.0,1.0,0.0,0.0,24.0,0.0,98.0,0.0,0.0,1.0,25.0,0.0,47.0,12.0,13.0,10.0,1.0,0.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
487,CONNECTICUT,Cities,East Hartford,49720.0,2770.0,636.0,2000.0,134.0,579.0,28.0,365.0,186.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,19.0,35.0,10.0,2.0,0.0,20.0,0.0,3.0,1.0,0.0,103.0,32.0,557.0,2.0,0.0,131.0,55.0,36.0,4.0,0.0,8.0,27.0,1.0,903.0,1.0,0.0,165.0,50.0,0.0,311.0,215.0,161.0,216.0,37.0,18.0,2.0,93.0,61.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,33.0
488,CONNECTICUT,Cities,East Haven,28498.0,1336.0,281.0,938.0,117.0,270.0,14.0,142.0,114.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,45.0,8.0,175.0,0.0,1.0,129.0,41.0,49.0,12.0,0.0,1.0,24.0,2.0,474.0,0.0,1.0,223.0,43.0,0.0,124.0,43.0,40.0,68.0,13.0,24.0,0.0,97.0,55.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0
